name,posteam,c,window,type,mix
punt_epa_allowed,BUF,0.26028065576814224,18,s,18_s
punt_epa_allowed,CAR,0.2160854811986148,12,s,12_s
punt_epa_allowed,CHI,0.35751288663792574,12,s,12_s
punt_epa_allowed,CIN,0.14017230997037283,19,s,19_s
punt_epa_allowed,CLE,0.19911737317988001,20,m,20_m
punt_epa_allowed,DAL,0.18946301918227712,16,s,16_s
punt_epa_allowed,DEN,0.2449629239614343,5,t,5_t
punt_epa_allowed,DET,0.20760805042266323,9,s,9_s
punt_epa_allowed,GB,0.07400393307277482,9,s,9_s
punt_epa_allowed,HOU,0.09804418463072787,8,s,8_s
punt_epa_allowed,IND,0.14600407954855024,18,m,18_m
punt_epa_allowed,JAX,0.30026580671338376,20,t,20_t
punt_epa_allowed,KC,0.1868416742335201,5,s,5_s
punt_epa_allowed,LA,0.10794556644841959,19,s,19_s
punt_epa_allowed,LAC,0.14442759614908224,14,t,14_t
punt_epa_allowed,LV,0.2360608557609212,12,m,12_m
punt_epa_allowed,MIA,0.26967461023504075,18,t,18_t
punt_epa_allowed,MIN,0.06894789963319464,5,w,5_w
punt_epa_allowed,NE,0.14877494568476077,14,t,14_t
punt_epa_allowed,NO,0.12216816319608516,13,s,13_s
punt_epa_allowed,NYG,0.13721992508465677,5,w,5_w
punt_epa_allowed,NYJ,0.14726008961129,11,s,11_s
punt_epa_allowed,PHI,0.32159538703021906,20,w,20_w
punt_epa_allowed,PIT,0.17176491445262368,5,w,5_w
punt_epa_allowed,SEA,0.1769672606245257,5,s,5_s
punt_epa_allowed,SF,0.37094631265024836,20,m,20_m
punt_epa_allowed,TB,0.22018326293047338,20,m,20_m
punt_epa_allowed,TEN,0.12667125367340779,14,s,14_s
punt_epa_allowed,WAS,0.20962989134056834,6,s,6_s
qb_adj_eloa,ARI,0.23539222484578365,8,t,8_t
qb_adj_eloa,ATL,0.321663519814362,20,m,20_m
qb_adj_eloa,BAL,0.1571959996051226,5,t,5_t
qb_adj_eloa,BUF,0.1761481939882906,20,m,20_m
qb_adj_eloa,CAR,0.12578317300707623,15,s,15_s
qb_adj_eloa,CHI,0.20643821393883757,20,t,20_t
qb_adj_eloa,CIN,0.22811161332611704,14,s,14_s
qb_adj_eloa,CLE,0.234627889904309,16,t,16_t
qb_adj_eloa,DAL,0.22993005437534056,10,t,10_t
qb_adj_eloa,DEN,0.12686466136584795,18,t,18_t
qb_adj_eloa,DET,0.1266942092323672,20,m,20_m
qb_adj_eloa,GB,0.10046629004459733,13,s,13_s
qb_adj_eloa,HOU,0.08919782116144004,7,s,7_s
qb_adj_eloa,IND,0.09359518807697392,5,t,5_t
qb_adj_eloa,JAX,0.2910170718391095,11,s,11_s
qb_adj_eloa,KC,0.25548002929349806,20,s,20_s
qb_adj_eloa,LA,0.17054370241171207,12,r,12_r
qb_adj_eloa,LAC,0.09530641197645992,6,t,6_t
qb_adj_eloa,LV,0.23473030536438214,20,s,20_s
qb_adj_eloa,MIA,0.14220789761473762,5,e,5_e
qb_adj_eloa,MIN,0.15970483618597422,20,t,20_t
qb_adj_eloa,NE,0.18278492471951202,5,t,5_t
qb_adj_eloa,NO,0.19939163501890828,5,t,5_t
qb_adj_eloa,NYG,0.10617841900613684,9,s,9_s
qb_adj_eloa,NYJ,0.16926019234739734,5,e,5_e
qb_adj_eloa,PHI,0.2912833253455142,6,s,6_s
qb_adj_eloa,PIT,0.1894680414643051,20,m,20_m
qb_adj_eloa,SEA,0.18274557526496776,5,s,5_s
qb_adj_eloa,SF,0.3151976319847537,20,m,20_m
qb_adj_eloa,TB,0.15736959523832691,20,m,20_m
qb_adj_eloa,TEN,0.2200537793115141,17,s,17_s
qb_adj_eloa,WAS,0.2372054121173355,20,m,20_m
qb_eloa,ARI,0.38070724903936654,20,t,20_t
qb_eloa,ATL,0.3141289666438678,20,t,20_t
qb_eloa,BAL,0.18566824149878253,5,t,5_t
qb_eloa,BUF,0.33904731135474797,20,s,20_s
qb_eloa,CAR,0.08930234846029413,9,s,9_s
qb_eloa,CHI,0.22864160167183664,12,m,12_m
qb_eloa,CIN,0.30582816121387774,20,t,20_t
qb_eloa,CLE,0.24045242743392675,20,m,20_m
qb_eloa,DAL,0.1343810133485259,8,s,8_s
qb_eloa,DEN,0.1909792135061595,6,t,6_t
qb_eloa,DET,0.09853039095898941,5,t,5_t
qb_eloa,GB,0.14494489250392664,14,t,14_t
qb_eloa,HOU,0.24177509992122445,18,t,18_t
qb_eloa,IND,0.17331855847967556,6,t,6_t
qb_eloa,JAX,0.13411422315619034,14,t,14_t
qb_eloa,KC,0.21193918689757668,20,r,20_r
qb_eloa,LA,0.2028542738365242,6,s,6_s
qb_eloa,LAC,0.07482065145235763,7,s,7_s
qb_eloa,LV,0.2246770618121569,20,t,20_t
qb_eloa,MIA,0.1938669888100848,9,s,9_s
qb_eloa,MIN,0.13909676742201083,5,t,5_t
qb_eloa,NE,0.1520140750745032,20,r,20_r
qb_eloa,NO,0.11162882861149062,8,s,8_s
qb_eloa,NYG,0.08056985384353084,12,t,12_t
qb_eloa,NYJ,0.15337798921580517,20,t,20_t
qb_eloa,PHI,0.2196326004722628,7,s,7_s
qb_eloa,PIT,0.19156417955637933,20,m,20_m
qb_eloa,SEA,0.0668276277033147,5,e,5_e
qb_eloa,SF,0.3123760545067703,20,m,20_m
qb_eloa,TB,0.20719240131675748,20,m,20_m
qb_eloa,TEN,0.06997704184265859,14,s,14_s
qb_eloa,WAS,0.19949671213787917,12,t,12_t
qb_hit_rate,ARI,0.2942546266480085,16,t,16_t
qb_hit_rate,ATL,0.317685631171568,20,m,20_m
qb_hit_rate,BAL,0.18517933432391415,14,m,14_m
qb_hit_rate,BUF,0.26959036319197044,20,s,20_s
qb_hit_rate,CAR,0.18399688225240318,5,s,5_s
qb_hit_rate,CHI,0.23503927934114213,10,s,10_s
qb_hit_rate,CIN,0.3417313893954259,18,s,18_s
qb_hit_rate,CLE,0.2912258647810995,5,t,5_t
qb_hit_rate,DAL,0.0945954904879157,18,m,18_m
qb_hit_rate,DEN,0.14879034430051677,13,s,13_s
qb_hit_rate,DET,0.13210077627248623,20,t,20_t
qb_hit_rate,GB,0.2234461350849747,9,s,9_s
qb_hit_rate,HOU,0.2834827617743613,20,t,20_t
qb_hit_rate,IND,0.1614033741344753,17,s,17_s
qb_hit_rate,JAX,0.16236030596843307,12,s,12_s
qb_hit_rate,KC,0.11886154862512877,6,t,6_t
qb_hit_rate,LA,0.17246833517510382,5,t,5_t
qb_hit_rate,LAC,0.15136173297871566,10,t,10_t
qb_hit_rate,LV,0.22895189039129107,9,s,9_s
qb_hit_rate,MIA,0.27751293406137434,5,t,5_t
qb_hit_rate,MIN,0.14644937495628454,5,t,5_t
qb_hit_rate,NE,0.13056425466373608,5,t,5_t
qb_hit_rate,NO,0.16488683059587037,15,s,15_s
qb_hit_rate,NYG,0.1175420700987318,5,s,5_s
qb_hit_rate,NYJ,0.07763929478422386,20,t,20_t
qb_hit_rate,PHI,0.10191577509802244,20,t,20_t
qb_hit_rate,PIT,0.15072656559601347,20,m,20_m
qb_hit_rate,SEA,0.177408666700329,6,s,6_s
qb_hit_rate,SF,0.3912792399462573,20,m,20_m
qb_hit_rate,TB,0.1976938163091234,8,s,8_s
qb_hit_rate,TEN,0.1619210269618063,6,w,6_w
qb_hit_rate,WAS,0.1812634839738656,18,r,18_r
qb_hit_rate_allowed,ARI,0.2575930578203676,20,s,20_s
qb_hit_rate_allowed,ATL,0.30978593959430084,20,m,20_m
qb_hit_rate_allowed,BAL,0.1418487571560618,16,s,16_s
qb_hit_rate_allowed,BUF,0.13371838315390788,20,t,20_t
qb_hit_rate_allowed,CAR,0.08347675117496761,20,m,20_m
qb_hit_rate_allowed,CHI,0.2209736125736145,20,t,20_t
qb_hit_rate_allowed,CIN,0.15071586528474842,9,s,9_s
qb_hit_rate_allowed,CLE,0.2547293279831735,20,m,20_m
qb_hit_rate_allowed,DAL,0.08523152280186856,16,r,16_r
qb_hit_rate_allowed,DEN,0.11020451097055228,13,s,13_s
qb_hit_rate_allowed,DET,0.2502822224323268,5,e,5_e
qb_hit_rate_allowed,GB,0.19260775784993717,10,t,10_t
qb_hit_rate_allowed,HOU,0.09123548374240724,5,t,5_t
qb_hit_rate_allowed,IND,0.29902407015295895,19,s,19_s
qb_hit_rate_allowed,JAX,0.26811088349607337,20,r,20_r
qb_hit_rate_allowed,KC,0.21999149202664323,8,t,8_t
qb_hit_rate_allowed,LA,0.16777930462015034,18,m,18_m
qb_hit_rate_allowed,LAC,0.190726913499344,20,t,20_t
qb_hit_rate_allowed,LV,0.12079352618734283,20,m,20_m
qb_hit_rate_allowed,MIA,0.13337390798759166,20,t,20_t
qb_hit_rate_allowed,MIN,0.08078276620153778,16,r,16_r
qb_hit_rate_allowed,NE,0.1379372395935838,20,m,20_m
qb_hit_rate_allowed,NO,0.10786007744397388,8,t,8_t
qb_hit_rate_allowed,NYG,0.08164977962418195,20,s,20_s
qb_hit_rate_allowed,NYJ,0.09111986822506615,13,s,13_s
qb_hit_rate_allowed,PHI,0.3196428170272976,20,t,20_t
qb_hit_rate_allowed,PIT,0.19585778183463912,5,w,5_w
qb_hit_rate_allowed,SEA,0.06808086199032827,5,s,5_s
qb_hit_rate_allowed,SF,0.2927792245196921,20,m,20_m
qb_hit_rate_allowed,TB,0.21412670660746336,20,r,20_r
qb_hit_rate_allowed,TEN,0.08110164160281012,11,s,11_s
qb_hit_rate_allowed,WAS,0.20292394044443146,13,s,13_s
quality_adj_eloa,ARI,0.21870559153821045,8,t,8_t
quality_adj_eloa,ATL,0.27905829816060684,20,m,20_m
quality_adj_eloa,BAL,0.15947721327369122,5,t,5_t
quality_adj_eloa,BUF,0.20879402700274938,18,s,18_s
quality_adj_eloa,CAR,0.11959410568504407,15,s,15_s
quality_adj_eloa,CHI,0.2296882261786531,20,t,20_t
quality_adj_eloa,CIN,0.28499058742986283,20,m,20_m
quality_adj_eloa,CLE,0.23778635909171866,16,t,16_t
quality_adj_eloa,DAL,0.15985505382257104,15,s,15_s
quality_adj_eloa,DEN,0.16882620723089195,18,t,18_t
quality_adj_eloa,DET,0.125068707838248,5,t,5_t
quality_adj_eloa,GB,0.11014760169046617,15,r,15_r
quality_adj_eloa,HOU,0.12285395285244897,20,m,20_m
quality_adj_eloa,IND,0.07766836242139813,15,s,15_s
quality_adj_eloa,JAX,0.2890339819798678,11,s,11_s
quality_adj_eloa,KC,0.17931282373226326,20,t,20_t
quality_adj_eloa,LA,0.15992049640006614,15,m,15_m
quality_adj_eloa,LAC,0.11509035017614352,6,t,6_t
quality_adj_eloa,LV,0.23419768789838014,20,s,20_s
quality_adj_eloa,MIA,0.12240794046707854,5,e,5_e
quality_adj_eloa,MIN,0.19911518795770536,20,t,20_t
quality_adj_eloa,NE,0.2016097187399491,5,t,5_t
quality_adj_eloa,NO,0.22271529878436108,5,t,5_t
quality_adj_eloa,NYG,0.09711125251691698,16,s,16_s
quality_adj_eloa,NYJ,0.16977179667513162,20,t,20_t
quality_adj_eloa,PHI,0.3041060202876797,6,s,6_s
quality_adj_eloa,PIT,0.1561528375986267,20,m,20_m
quality_adj_eloa,SEA,0.17339671776822946,5,s,5_s
quality_adj_eloa,SF,0.3224254855054819,20,w,20_w
quality_adj_eloa,TB,0.1412976212082015,20,m,20_m
quality_adj_eloa,TEN,0.2772449238352357,17,s,17_s
quality_adj_eloa,WAS,0.2188635034309498,20,r,20_r
quality_adj_qb_adj_eloa,ARI,0.1939834155372053,8,t,8_t
quality_adj_qb_adj_eloa,ATL,0.2840674104958133,20,m,20_m
quality_adj_qb_adj_eloa,BAL,0.1654320460796317,5,t,5_t
quality_adj_qb_adj_eloa,BUF,0.1825716883139078,20,m,20_m
quality_adj_qb_adj_eloa,CAR,0.10979221896249096,15,s,15_s
quality_adj_qb_adj_eloa,CHI,0.21222114046518786,20,t,20_t
quality_adj_qb_adj_eloa,CIN,0.2708035021921651,19,r,19_r
quality_adj_qb_adj_eloa,CLE,0.2318034522855868,16,t,16_t
quality_adj_qb_adj_eloa,DAL,0.20055729452178991,14,t,14_t
quality_adj_qb_adj_eloa,DEN,0.14819161342109696,16,t,16_t
quality_adj_qb_adj_eloa,DET,0.1582881465830112,6,t,6_t
quality_adj_qb_adj_eloa,GB,0.10046157785147102,13,s,13_s
quality_adj_qb_adj_eloa,HOU,0.09578119334916459,20,m,20_m
quality_adj_qb_adj_eloa,IND,0.08233067631477109,5,t,5_t
quality_adj_qb_adj_eloa,JAX,0.2550149858664865,11,s,11_s
quality_adj_qb_adj_eloa,KC,0.2507845418670029,20,s,20_s
quality_adj_qb_adj_eloa,LA,0.15958311957078147,14,m,14_m
quality_adj_qb_adj_eloa,LAC,0.09348115963466533,6,t,6_t
quality_adj_qb_adj_eloa,LV,0.23020715683020607,18,m,18_m
quality_adj_qb_adj_eloa,MIA,0.13567500363069018,5,e,5_e
quality_adj_qb_adj_eloa,MIN,0.18513118391098948,20,t,20_t
quality_adj_qb_adj_eloa,NE,0.1895943139284007,5,t,5_t
quality_adj_qb_adj_eloa,NO,0.2114568295061493,5,t,5_t
quality_adj_qb_adj_eloa,NYG,0.07804419189163087,16,s,16_s
quality_adj_qb_adj_eloa,NYJ,0.16385600725940402,18,t,18_t
quality_adj_qb_adj_eloa,PHI,0.27949453061530993,6,s,6_s
quality_adj_qb_adj_eloa,PIT,0.16474345410381042,20,m,20_m
quality_adj_qb_adj_eloa,SEA,0.14897815638843598,5,s,5_s
quality_adj_qb_adj_eloa,SF,0.32003635481867776,20,m,20_m
quality_adj_qb_adj_eloa,TB,0.14743139900029562,20,m,20_m
quality_adj_qb_adj_eloa,TEN,0.22008816574723755,17,s,17_s
quality_adj_qb_adj_eloa,WAS,0.22964322226541764,20,m,20_m
quality_adj_qb_eloa,ARI,0.33746139678125364,20,t,20_t
quality_adj_qb_eloa,ATL,0.302362480571045,20,t,20_t
quality_adj_qb_eloa,BAL,0.1812574101841665,5,t,5_t
quality_adj_qb_eloa,BUF,0.3562789819987941,20,s,20_s
quality_adj_qb_eloa,CAR,0.10185477534773203,10,s,10_s
quality_adj_qb_eloa,CHI,0.22483970058054759,12,m,12_m
quality_adj_qb_eloa,CIN,0.2292047168843608,20,t,20_t
quality_adj_qb_eloa,CLE,0.24902361471408033,20,m,20_m
quality_adj_qb_eloa,DAL,0.0813365640526293,8,s,8_s
quality_adj_qb_eloa,DEN,0.2063355434402046,6,s,6_s
quality_adj_qb_eloa,DET,0.18865140091663585,5,t,5_t
quality_adj_qb_eloa,GB,0.16487858954744772,14,t,14_t
quality_adj_qb_eloa,HOU,0.15405389189522803,20,t,20_t
quality_adj_qb_eloa,IND,0.1831676587346768,6,t,6_t
quality_adj_qb_eloa,JAX,0.14432283558381093,5,w,5_w
quality_adj_qb_eloa,KC,0.20904988313466463,20,r,20_r
quality_adj_qb_eloa,LA,0.20971368617721467,14,r,14_r
quality_adj_qb_eloa,LAC,0.06884365937918534,5,s,5_s
quality_adj_qb_eloa,LV,0.18956245685819517,20,t,20_t
quality_adj_qb_eloa,MIA,0.1791961019542764,9,s,9_s
quality_adj_qb_eloa,MIN,0.1412839506517643,5,t,5_t
quality_adj_qb_eloa,NE,0.1597316422727815,12,t,12_t
quality_adj_qb_eloa,NO,0.13885369906768172,8,s,8_s
quality_adj_qb_eloa,NYG,0.16933632371009696,5,t,5_t
quality_adj_qb_eloa,NYJ,0.16751033854515643,6,t,6_t
quality_adj_qb_eloa,PHI,0.21064510093722322,7,s,7_s
quality_adj_qb_eloa,PIT,0.20682970617121765,20,m,20_m
quality_adj_qb_eloa,SEA,0.05284744074941752,17,s,17_s
quality_adj_qb_eloa,SF,0.3494310580729995,20,m,20_m
quality_adj_qb_eloa,TB,0.20945597865230373,20,m,20_m
quality_adj_qb_eloa,TEN,0.09079579726546497,16,s,16_s
quality_adj_qb_eloa,WAS,0.2075674352160858,16,s,16_s
res,ARI,0.319275498448629,6,t,6_t
res,ATL,0.2564782290133,15,s,15_s
res,BAL,0.11317855211156988,5,t,5_t
res,BUF,0.34469905593627576,8,s,8_s
res,CAR,0.06740653877302874,14,t,14_t
res,CHI,0.20774636548829192,10,t,10_t
res,CIN,0.2520267534740681,14,s,14_s
res,CLE,0.20751027354594012,16,t,16_t
res,DAL,0.12316949599391498,7,s,7_s
res,DEN,0.10071149560052502,7,s,7_s
res,DET,0.15906242740566232,5,t,5_t
res,GB,0.08981810734709164,12,t,12_t
res,HOU,0.16005429445134317,7,s,7_s
res,IND,0.1033483427262456,7,s,7_s
res,JAX,0.2931514570522345,7,s,7_s
res,KC,0.19064229037021782,5,t,5_t
res,LA,0.14311673900663863,8,t,8_t
res,LAC,0.11122825536119695,5,t,5_t
res,LV,0.1274347289484442,15,s,15_s
res,MIA,0.1519168985838902,5,e,5_e
res,MIN,0.08369842524872168,8,s,8_s
res,NE,0.15557329483708038,5,t,5_t
res,NO,0.11661859467755624,14,t,14_t
res,NYG,0.11014910917485049,9,s,9_s
res,NYJ,0.07139102281294776,6,w,6_w
res,PHI,0.22201852903314373,7,s,7_s
res,PIT,0.19773642779254197,20,m,20_m
res,SEA,0.3060681379821267,8,s,8_s
res,SF,0.33621934594563013,20,m,20_m
res,TB,0.18535640883623206,19,s,19_s
res,TEN,0.1865824698066362,8,w,8_w
res,WAS,0.23864485110458017,20,m,20_m
rush_epa,ARI,0.3653586454229891,20,t,20_t
rush_epa,ATL,0.28172305571889783,18,s,18_s
rush_epa,BAL,0.1729477790526144,10,t,10_t
rush_epa,BUF,0.2683869589677459,7,s,7_s
rush_epa,CAR,0.26053741183853074,5,w,5_w
rush_epa,CHI,0.08167215586341005,12,s,12_s
rush_epa,CIN,0.20010726704115844,14,s,14_s
rush_epa,CLE,0.21327392156059757,20,m,20_m
rush_epa,DAL,0.15182685857117145,5,e,5_e
rush_epa,DEN,0.22729739081676217,18,t,18_t
rush_epa,DET,0.10568686952526153,5,w,5_w
rush_epa,GB,0.12889248336370263,18,t,18_t
rush_epa,HOU,0.23169019911597977,20,s,20_s
rush_epa,IND,0.06617581113729525,20,m,20_m
rush_epa,JAX,0.1766865158239391,5,w,5_w
rush_epa,KC,0.12631074457978483,5,e,5_e
rush_epa,LA,0.21865546728365312,7,s,7_s
rush_epa,LAC,0.09486361330377474,13,s,13_s
rush_epa,LV,0.1451018805646904,20,m,20_m
rush_epa,MIA,0.150612935084994,20,s,20_s
rush_epa,MIN,0.14233503601203873,18,t,18_t
rush_epa,NE,0.15844093762389036,20,m,20_m
rush_epa,NO,0.11418941083450995,18,s,18_s
rush_epa,NYG,0.10550560429718102,20,s,20_s
rush_epa,NYJ,0.1846834434551404,11,s,11_s
rush_epa,PHI,0.142925548958513,7,s,7_s
rush_epa,PIT,0.1833497309048592,20,m,20_m
rush_epa,SEA,0.20308956635582334,6,s,6_s
rush_epa,SF,0.22995097031544107,18,s,18_s
rush_epa,TB,0.2895617339780409,6,s,6_s
rush_epa,TEN,0.0937115766091781,16,t,16_t
rush_epa,WAS,0.1485008744854304,7,s,7_s
rush_epa_allowed,ARI,0.10603333447172648,20,s,20_s
rush_epa_allowed,ATL,0.23812298575177465,20,m,20_m
rush_epa_allowed,BAL,0.1539353558988096,19,s,19_s
rush_epa_allowed,BUF,0.13413457643049745,18,t,18_t
rush_epa_allowed,CAR,0.15833747053215255,5,s,5_s
rush_epa_allowed,CHI,0.16288527592070853,6,t,6_t
rush_epa_allowed,CIN,0.2682210906448298,13,s,13_s
rush_epa_allowed,CLE,0.16877911827400058,18,s,18_s
rush_epa_allowed,DAL,0.12616669538788203,6,s,6_s
rush_epa_allowed,DEN,0.30448342971784115,7,s,7_s
rush_epa_allowed,DET,0.06241180879086795,17,s,17_s
rush_epa_allowed,GB,0.15789401304450168,12,s,12_s
rush_epa_allowed,HOU,0.2067565424911662,14,r,14_r
rush_epa_allowed,IND,0.1308446510448415,20,m,20_m
rush_epa_allowed,JAX,0.358462741927605,19,s,19_s
rush_epa_allowed,KC,0.22135289462021643,20,m,20_m
rush_epa_allowed,LA,0.16647520289955064,7,s,7_s
rush_epa_allowed,LAC,0.1704774570179543,12,s,12_s
rush_epa_allowed,LV,0.19687946040862594,20,t,20_t
rush_epa_allowed,MIA,0.07052453612067666,16,t,16_t
rush_epa_allowed,MIN,0.09793691005591813,10,s,10_s
rush_epa_allowed,NE,0.19840912041496367,5,s,5_s
rush_epa_allowed,NO,0.09626814064781238,9,s,9_s
rush_epa_allowed,NYG,0.10323114900594764,20,m,20_m
rush_epa_allowed,NYJ,0.21451848604729537,20,t,20_t
rush_epa_allowed,PHI,0.14812938911133652,17,w,17_w
rush_epa_allowed,PIT,0.3223320186548488,20,m,20_m
rush_epa_allowed,SEA,0.20068921367296247,6,t,6_t
rush_epa_allowed,SF,0.3097641004664729,20,w,20_w
rush_epa_allowed,TB,0.1429760391332724,20,m,20_m
rush_epa_allowed,TEN,0.15163501282969313,8,s,8_s
rush_epa_allowed,WAS,0.19760121397748198,20,r,20_r
rush_td_rate,ARI,0.32116829242272116,16,s,16_s
rush_td_rate,ATL,0.28509357560828125,19,s,19_s
rush_td_rate,BAL,0.15694586989121811,8,t,8_t
rush_td_rate,BUF,0.15972480201838132,20,m,20_m
rush_td_rate,CAR,0.2803839489603663,9,s,9_s
rush_td_rate,CHI,0.06665270419811876,18,s,18_s
rush_td_rate,CIN,0.0849364161781715,20,s,20_s
rush_td_rate,CLE,0.23209949401504673,20,r,20_r
rush_td_rate,DAL,0.1372684609719059,5,w,5_w
rush_td_rate,DEN,0.19521739293406196,18,t,18_t
rush_td_rate,DET,0.22996570650859346,5,t,5_t
rush_td_rate,GB,0.12111351406988252,10,t,10_t
rush_td_rate,HOU,0.0878427434719838,8,s,8_s
rush_td_rate,IND,0.06501550519627375,20,t,20_t
rush_td_rate,JAX,0.23858302396550307,20,m,20_m
rush_td_rate,KC,0.21681090354716806,20,r,20_r
rush_td_rate,LA,0.19171141763826263,18,s,18_s
rush_td_rate,LAC,0.18619085009053232,14,s,14_s
rush_td_rate,LV,0.15274507264295864,18,r,18_r
rush_td_rate,MIA,0.1534106629924576,20,w,20_w
rush_td_rate,MIN,0.1496310402166249,20,s,20_s
rush_td_rate,NE,0.10006297790073009,14,t,14_t
rush_td_rate,NO,0.14368084625606603,16,s,16_s
rush_td_rate,NYG,0.0848594843004538,12,s,12_s
rush_td_rate,NYJ,0.1240914960428162,17,s,17_s
rush_td_rate,PHI,0.14051968685807176,16,t,16_t
rush_td_rate,PIT,0.14104292096814303,20,m,20_m
rush_td_rate,SEA,0.07847724509587889,20,m,20_m
rush_td_rate,SF,0.3609196797438546,20,m,20_m
rush_td_rate,TB,0.3024628118493715,6,s,6_s
rush_td_rate,TEN,0.11834666987088222,5,w,5_w
rush_td_rate,WAS,0.19526158923609502,18,m,18_m
rush_td_rate_allowed,ARI,0.15714987924184814,5,t,5_t
rush_td_rate_allowed,ATL,0.30500422477559125,20,m,20_m
rush_td_rate_allowed,BAL,0.23833617374952357,10,s,10_s
rush_td_rate_allowed,BUF,0.22631701343045607,7,w,7_w
rush_td_rate_allowed,CAR,0.0934847637055743,10,t,10_t
rush_td_rate_allowed,CHI,0.2382723797118018,8,t,8_t
rush_td_rate_allowed,CIN,0.12181310685264797,13,s,13_s
rush_td_rate_allowed,CLE,0.2748036354592032,20,m,20_m
rush_td_rate_allowed,DAL,0.16462278428494498,10,m,10_m
rush_td_rate_allowed,DEN,0.3461212321451688,19,s,19_s
rush_td_rate_allowed,DET,0.16158557358108666,8,t,8_t
rush_td_rate_allowed,GB,0.22018405010565567,16,t,16_t
rush_td_rate_allowed,HOU,0.2386125556917885,14,e,14_e
rush_td_rate_allowed,IND,0.1696938295347524,8,t,8_t
rush_td_rate_allowed,JAX,0.24666959500693436,20,m,20_m
rush_td_rate_allowed,KC,0.22393161804464617,15,m,15_m
rush_td_rate_allowed,LA,0.20036994370621378,9,w,9_w
rush_td_rate_allowed,LAC,0.19116967207448335,6,t,6_t
rush_td_rate_allowed,LV,0.210341208898202,7,s,7_s
rush_td_rate_allowed,MIA,0.15275866633009738,6,t,6_t
rush_td_rate_allowed,MIN,0.07494815153044238,6,s,6_s
rush_td_rate_allowed,NE,0.13012896524873022,20,m,20_m
rush_td_rate_allowed,NO,0.13350741559853457,8,t,8_t
rush_td_rate_allowed,NYG,0.21374616656667794,9,s,9_s
rush_td_rate_allowed,NYJ,0.11838874836267001,18,s,18_s
rush_td_rate_allowed,PHI,0.15264163430773142,7,s,7_s
rush_td_rate_allowed,PIT,0.14496457637954369,18,t,18_t
rush_td_rate_allowed,SEA,0.18168881502824855,7,e,7_e
rush_td_rate_allowed,SF,0.3318169736973854,20,m,20_m
rush_td_rate_allowed,TB,0.16311895498498208,20,m,20_m
rush_td_rate_allowed,TEN,0.22968878403719492,5,t,5_t
rush_td_rate_allowed,WAS,0.29502007657646706,14,t,14_t
rush_wpa,ARI,0.4057021495236777,20,t,20_t
rush_wpa,ATL,0.334817822232003,20,m,20_m
rush_wpa,BAL,0.17327308341951403,10,t,10_t
rush_wpa,BUF,0.14420665099428068,8,s,8_s
rush_wpa,CAR,0.16113429998906886,5,t,5_t
rush_wpa,CHI,0.11269317020296687,17,r,17_r
rush_wpa,CIN,0.22905554462131364,19,s,19_s
rush_wpa,CLE,0.22990455837222618,16,t,16_t
rush_wpa,DAL,0.23389927387131504,5,e,5_e
rush_wpa,DEN,0.22783423161098773,18,t,18_t
rush_wpa,DET,0.15729815305959025,5,e,5_e
rush_wpa,GB,0.1378411706000697,5,t,5_t
rush_wpa,HOU,0.1889897221185988,15,s,15_s
rush_wpa,IND,0.09276979843778752,20,m,20_m
rush_wpa,JAX,0.15482811542096078,5,w,5_w
rush_wpa,KC,0.26797119947202974,20,t,20_t
rush_wpa,LA,0.19664161117606546,7,s,7_s
rush_wpa,LAC,0.13599233540782804,20,m,20_m
rush_wpa,LV,0.17558192171427883,20,r,20_r
rush_wpa,MIA,0.15524907658734777,20,s,20_s
rush_wpa,MIN,0.1258029241237776,5,w,5_w
rush_wpa,NE,0.15497120716131355,5,s,5_s
rush_wpa,NO,0.07123908061952855,20,t,20_t
rush_wpa,NYG,0.1304157640595194,13,s,13_s
rush_wpa,NYJ,0.20543527668256684,11,s,11_s
rush_wpa,PHI,0.1722463324120698,7,s,7_s
rush_wpa,PIT,0.18037535635905286,20,m,20_m
rush_wpa,SEA,0.14388227781592491,6,s,6_s
rush_wpa,SF,0.2845857428824047,18,s,18_s
rush_wpa,TB,0.18633965474635444,6,s,6_s
rush_wpa,TEN,0.09741651868510702,7,s,7_s
rush_wpa,WAS,0.13617098910890635,20,m,20_m
rush_wpa_allowed,ARI,0.1869915694741323,20,t,20_t
rush_wpa_allowed,ATL,0.23203151292063967,12,t,12_t
rush_wpa_allowed,BAL,0.17659511967378078,19,s,19_s
rush_wpa_allowed,BUF,0.18274200564687534,20,t,20_t
rush_wpa_allowed,CAR,0.1384645684739246,5,s,5_s
rush_wpa_allowed,CHI,0.2239797549822281,7,s,7_s
rush_wpa_allowed,CIN,0.18027059136464202,9,s,9_s
rush_wpa_allowed,CLE,0.2126268470462108,20,s,20_s
rush_wpa_allowed,DAL,0.11074025342121684,20,m,20_m
rush_wpa_allowed,DEN,0.2588556974518873,6,t,6_t
rush_wpa_allowed,DET,0.10423282180172726,15,s,15_s
rush_wpa_allowed,GB,0.06658802519326316,8,s,8_s
rush_wpa_allowed,HOU,0.19769336464290738,20,s,20_s
rush_wpa_allowed,IND,0.12047874720719497,20,m,20_m
rush_wpa_allowed,JAX,0.30679246383038217,20,s,20_s
rush_wpa_allowed,KC,0.11350805134718146,10,t,10_t
rush_wpa_allowed,LA,0.12643907685408434,9,w,9_w
