id_game,id_posteam,id_defteam,id_season,id_week,outcome_sr,pass_success,rush_success,epa,sr,drive_wpa,drive_points_oe,qb_eloa,points,cushion,separation,intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,yac,expected_yac,yac_above_expectation,team_wp,team_eloa,team_points_result,qb_elo,qb_starts,qb_pacr,qb_dakota,qb_rushing_epa,qb_cpoe,pos_like_res,era
2017_02_DAL_DEN,DEN,DAL,2017,2,0.5686153846153846,58.43440992295317,42.95415065298704,-4.340214590470402,53.37680032077098,-0.3738583743865544,110.89675649275333,267.618704687719,2348.696725279064,641.3842957242015,325.99444537255914,1406.2941654402835,3830.7028081929193,7825.280866456395,496.56684877831924,487.11082212060927,9.456026657709906,-8.861471790287482,-1101.5424155806254,-566.4294760373194,106.45654922364,16,30.029321352171078,2.890951415457435,-0.29161660649031745,63.726262734166006,0.8689617486338799,4
2017_03_DEN_BUF,DEN,BUF,2017,3,0.38866666666666666,59.66131109513945,42.36589407976754,-1.024061476738178,53.430997325913864,0.37663201399561236,112.07598620646937,250.21961670443167,2694.6685959647193,741.0711259221291,344.89588320990674,1383.1649990187982,3822.3059167886904,7771.532803419463,588.9961576377568,544.6399548525591,44.35620278519776,-2.3387564742544384,-239.83733666133872,-190.85639658252882,120.35622695712,17,29.237430090035158,2.905117305020556,-0.3589449481157155,44.936182385508474,1.5388039356687098,4
2017_04_OAK_DEN,DEN,LV,2017,4,0.42424242424242425,57.87859335313071,42.378677408232356,-3.429421752804705,51.79101969149132,-0.3548935543476258,130.87206572390005,183.87397561310075,2682.5177481049886,727.2661106530529,318.5723159299955,1490.9916077777682,3979.095486118503,7637.200812839414,466.34643903085146,466.08244523176535,0.2639937990861134,-3.8048414780068462,-1041.9759753281041,-288.859614590221,111.27140616471,18,27.650571576845707,2.7492311647852867,-0.46617997706996844,27.656978943077622,3.5199892034196574,4
2017_06_NYG_DEN,DEN,NYG,2017,6,0.29921875,54.51056359773874,40.190430454663584,-10.849345666240497,48.99632296968589,-1.3887196961085633,78.61597535467777,-276.2827619029955,2578.314686132481,662.2346810112319,324.4801732566058,1509.8518179186397,3894.0143020703235,7200.117036869846,490.58699467585586,527.3979866139343,-36.81099193807854,0.4248238794981525,-337.46222320338404,-35.04142555424903,103.10683367919,19,27.312324630449908,2.21851808130099,-0.45520459158261717,27.171777189770992,1.7855808577611647,4
2017_07_DEN_LAC,DEN,LAC,2017,7,0.2833333333333333,57.98428128329739,43.243157396801216,-4.301476061599344,52.6782637778024,-0.0034701634104848944,132.1644391282342,-143.03460925381006,2809.145778846413,636.3343195406446,302.73240512426844,1455.0027464452655,4293.127983456829,7519.16124908267,511.34636407659536,508.3314090641421,3.0149550124532434,1.2113951238814984,-329.10441679361276,-38.542999696271565,102.10780908372,20,27.870676393331525,2.262710864233227,-0.3203062330528736,6.537525171292118,2.9748375395195543,4
2017_08_DEN_KC,DEN,KC,2017,8,0.4098360655737705,53.678460840244476,42.808180622226594,-4.992707493165138,50.32050159423997,0.20194353805354748,125.07506903595181,-27.597453619074678,2413.359661375258,607.7697898190665,296.2214955506928,1414.4023918544049,3691.563119112991,6937.752532167942,482.5857758558979,490.08955274550726,-7.5037768896093135,-1.6074947591752533,-725.0844653080902,-20.07853183388493,96.44498843661,21,28.231587003189507,2.114353823988609,-0.22679891219507273,-32.130569248882395,3.17331011349416,4
2017_09_DEN_PHI,DEN,PHI,2017,9,0.4074074074074074,59.74272089832098,37.74137709802106,-8.864717697948542,52.47602221003288,-0.31522936796260315,129.49135124687643,-98.71016600240907,2772.7411189387285,740.1919208742096,331.47777676704726,1464.2947703032787,3936.1044059476567,7697.190300583647,647.1752050147502,558.4427024133937,88.73250260135656,-9.368096575775663,-797.7888527839903,-144.7738939173284,96.70709147055,1,25.912457912457914,-1.2319502981672308,0,-420.83497737583366,2.7578511473902263,4
2017_10_NE_DEN,DEN,NE,2017,10,0.42105263157894735,61.480551095761705,42.295787940968076,-8.180046167491122,55.45331922673999,-0.49948697178638274,128.93780929130645,-57.37698452877896,2619.870819207557,679.9947630805702,354.41364106927864,1470.5062321841353,3698.625695436218,7776.471797040812,526.5559910898064,590.7548876461642,-64.19889655635774,-19.861810032147808,-1124.8114776791654,-951.7741062066698,82.99454330738999,2,26.004199435933753,-0.21698451288435255,-0.13593013543868437,-240.20262037357838,2.290691170078212,4
2017_11_CIN_DEN,DEN,CIN,2017,11,0.4517241379310345,53.6207249414738,37.768270341856834,-11.300142116285496,47.96780455681038,-0.6752516459498293,96.78237632261296,-281.80379744356793,2416.3714187581063,659.2859884693348,309.8578156648506,1269.9976966921745,3759.8996633500183,6961.440219674573,494.6754580701938,482.67352404933865,12.00193402085528,-8.914494320487243,-671.6122754878915,-537.8659303239593,84.13608087588,3,27.415498036654245,-0.07348302747447709,0.8081463015793512,-249.57359719133373,1.6036627093339089,4
2017_12_DEN_OAK,DEN,LV,2017,12,0.17777777777777778,59.60528246063832,40.81018639103283,-4.4278711908869095,52.73049397139373,-0.4819587574614592,134.69909173457327,317.16533166034924,2684.604753929005,687.2263431216932,342.2212213217674,1344.2462797367957,3824.898706264208,7826.553170664196,516.8366307598719,488.08629277569247,28.750337984179474,-1.8108306271325816,-612.9540605623122,-251.02194370517256,0,22,27.380517851248896,2.3910602855347216,0.04798185074945301,-26.690964990033994,3.131290381770227,4
2017_13_DEN_MIA,DEN,MIA,2017,13,0.30357142857142855,55.29415268984567,36.8179430472493,-7.3079456219683605,48.97000986374036,-0.9901854380585415,119.56131103405173,9.321304870374092,2695.812088224307,654.7679320552463,332.9755688477993,1248.561920941585,3790.5625054965067,7492.613137918904,559.4802151834263,491.47583477483045,68.00438040859581,-0.246756838181323,-684.7107272304094,-23.31084692960974,81.85382366667,23,27.21700939229489,2.275011170861572,-0.006470165537895111,-65.43508887234447,3.391316623479816,4
2017_14_NYJ_DEN,DEN,NYJ,2017,14,0.3461904761904762,53.2936676972038,36.65679733436771,-12.261807112763744,47.587198938504315,-1.4536518638812648,111.90211156583717,-347.69616787831944,2559.756495910664,678.2561422576101,321.90380071348966,1335.3264721950839,3558.869761868735,7087.209783350254,485.4103178256269,467.6216742216277,17.788643603999198,-7.705934554829412,-942.567954855811,-250.4428649241625,58.10706610038,24,26.358991929531665,2.252001009074648,0.21419073193988558,-69.09657799896597,3.216146994411015,4
2017_15_DEN_IND,DEN,IND,2017,15,0.4330769230769231,59.5644077666378,38.82446545047527,-4.1048888683319555,51.31976030460184,-0.3821328577622706,129.43582607932157,153.21603102684003,2749.372348173508,668.9935302308802,328.74193159270794,1323.5810533474069,3614.366998632503,7212.168518593086,554.2167739277521,520.0082110498663,34.20856287788581,-4.710678114482807,-140.61282521963028,-28.028012995831432,0,4,24.100250136932747,1.4945260149066448,1.1478136438672664,-109.91353756082052,1.8200776732845698,4
2017_16_DEN_WAS,DEN,WAS,2017,16,0.380188679245283,55.75848281998098,43.645054969502105,-10.339481892035721,51.23837467097745,-0.7154221200211198,119.77480644314275,-696.6696184397981,2819.4659942661992,662.5635201058201,313.66687551859263,1259.7183630870454,3413.690700075275,7373.42294985202,516.3601098936855,457.4501039523931,57.63293224724605,-7.075167563441948,-322.3193611799194,-183.40514370158468,86.42566480779,5,27.214644553990645,1.0833871529333003,1.1890963190642652,-172.66370537069716,3.454715456675588,4
2018_01_SEA_DEN,DEN,SEA,2018,1,0.524390243902439,53.3762023158546,39.583493945492606,-14.980370017742551,48.182063680649996,-1.2660170512231481,101.94284689108457,-604.474676624179,2611.934405691476,660.5671403790654,313.70267925467425,1347.4173379378244,3862.0757167051547,7499.761990345443,509.33957011845143,429.77724927803,79.56232084042138,-2.534364259672156,-394.1696792390539,-189.72848479812365,163.80202588233,3,34.53037277921286,2.4199985390559613,1.2925762348741663,-49.15513833138069,2.088507144344998,4
2018_02_OAK_DEN,DEN,LV,2018,2,0.433943661971831,57.19136305023278,42.56112344699311,-7.526560444413053,51.66237777966498,-0.10701633016425982,135.715325265039,-238.688389295569,2691.558841300782,710.768082235049,335.3775947646907,1257.8561744288438,3663.468811656842,7785.647258554589,521.1460721107323,477.7206602151227,43.4254118956097,4.425734843677731,139.07652163994146,393.7555082662765,167.69675758209,4,31.300434451666288,1.9993499057971147,1.327054112632414,-121.87967325790558,3.450171514100975,4
2018_03_DEN_BAL,DEN,BAL,2018,3,0.39215686274509803,57.15458393956587,44.089035240578156,-17.011402274117646,52.608352404739776,-1.1268671274141342,106.03369968123096,-392.70538315343606,2660.681357667213,676.7270264524496,334.5978926961621,1358.5797467658854,3979.699112132284,7471.2487669989805,534.8110516083059,488.16567698617894,46.645374622127015,-14.58127131956417,-783.8684702182923,-768.6466973653788,162.37306961832,5,32.17477379084123,1.6660052349298162,0.6284447267588263,-115.169111991277,2.2243363535714193,4
2018_04_KC_DEN,DEN,KC,2018,4,0.46454545454545454,56.64034863009081,47.66764546943426,-4.609933702620695,53.45550571022635,0.10890797353171255,135.27738789598433,-140.46335640479174,2618.903300845505,676.653962448617,340.72098445473796,1322.1443445198047,3613.6744971274215,7182.831533934475,593.3129965828316,498.3260226266868,102.61898139591185,-15.783184740457258,-359.3253812265718,-463.5641055234184,150.67784540424,6,31.590680286693928,1.551435957834924,0.5419837239650108,-102.40923878579564,1.8440354278448468,4
2018_05_DEN_NYJ,DEN,NYJ,2018,5,0.36666666666666664,53.90389419008545,40.64300086385799,-10.530372730382293,49.01259288617025,-0.2671102424397146,107.4242306093688,-385.7328562255756,2651.9565922851143,681.6723327030993,351.9409350726904,1320.9314498680988,3872.860018482941,7574.551164814319,554.5386588860415,521.1470862705411,33.39157261550045,-4.249636934395312,-302.29870948376447,-118.27227945587128,135.94476918032998,7,35.40110258339999,1.6268007380332359,0.46455747768429495,-90.38568683099943,2.439235465327072,4
2018_06_LA_DEN,DEN,LA,2018,6,0.4056451612903226,53.8043256702368,46.111927505578876,-13.266788323349925,51.14792993610015,-1.0877515482583298,98.91709740759661,-597.9833138232858,2260.9404614466885,732.5472550379515,342.64853257177646,1294.8978998574817,3769.9255734870912,7415.867148373731,576.9802306368235,497.63365180568496,79.34657883113853,-18.357089307412224,-1320.0681096433482,-1088.9213393940033,145.2491384421,8,35.397795746390486,1.6534479576063559,0.5057686457399999,-83.54766107324662,1.5435190910594552,4
2018_07_DEN_ARI,DEN,ARI,2018,7,0.38537037037037036,57.238257627443204,42.42802198977698,-12.012786670311613,51.42278884796971,-1.0933651772133874,88.90661913670925,-345.84732642434534,2474.8591826841866,712.4636222983806,342.97414354208536,1199.5172559068092,3579.6083726363486,7486.504822193057,527.0865208459641,477.2813918229855,49.80512902297856,-6.808012167431485,-217.49742482516837,-442.96278697757003,151.0606258359,9,33.39285104269973,1.7113444912194082,0.6314968579387725,-62.49046575716227,1.3102240844380446,4
2018_08_DEN_KC,DEN,KC,2018,8,0.48830508474576273,57.408540647993874,50.19825481221136,-3.3812771511599733,54.45857190790629,0.08725637829920113,123.92804460633522,-266.9939572423295,2637.639005588796,673.6208756675618,348.7900440464987,1271.8472896613916,3581.0010043919547,7362.433666369941,583.6090676488027,512.2591010103774,78.50371132309022,-14.692946564566476,-225.0637671641611,-754.6557143810346,141.82930166493,10,32.954604000713495,1.9021809441122426,0.6787834057960211,-34.83156127723622,2.500926780688162,4
2018_09_HOU_DEN,DEN,HOU,2018,9,0.41025641025641024,58.29834639257179,42.333170245426615,0.09217505927324154,52.32890641847959,0.5109726140027011,131.00306369049142,98.34624403675974,3003.3109426277138,757.8958845109917,351.1218679350558,1261.586920339517,3859.5980782613765,7936.604731138492,548.0667082660448,491.6728376248724,56.393870641172335,-4.264872486282606,-118.82571796030508,-54.0313424236426,138.79444915314,11,33.98209710178043,2.0453489957093356,1.049130808723203,-45.85520616850807,1.51417558476382,4
2018_11_DEN_LAC,DEN,LAC,2018,11,0.439047619047619,57.82943938535286,49.44729623799407,-4.507004191600265,54.710092571003585,-0.25946097219433834,111.05792122865265,58.25299763016807,2473.1667592487684,697.781535163778,357.92964387524614,1230.0022219800178,3538.646504007336,7715.551754705075,586.3525742124601,500.34857319133744,86.00400102112268,-12.384667184566165,-822.588096582339,-945.3943268797904,143.88214823399997,12,34.37352611688363,1.8625079730930636,0.34633365372650005,-72.96424877705432,4.144549758060151,4
2018_12_PIT_DEN,DEN,PIT,2018,12,0.42065573770491804,60.31667640102364,49.623944343817016,5.374191048963501,56.51233195106814,1.3247647334369357,158.01856577546215,-137.81017106711494,3058.6956527606076,701.2761545343545,358.8655195006153,1321.703156334287,3849.7800738223696,7713.922137060628,513.2600846242536,486.54514194616496,26.71494267808871,-8.477707161648954,-172.3174114041904,-381.1736955265278,144.26139030566998,13,33.17263216650064,1.7329174926895552,0.1096563483026752,-87.40773679717007,2.3121603640168633,4
2018_13_DEN_CIN,DEN,CIN,2018,13,0.5085714285714286,59.68297080589109,51.287919582834675,5.968541735166111,56.04368031569415,1.7415923968317424,158.95316545648222,60.868168338556856,3072.696571913656,685.0661838087838,351.97068398762576,1222.9022346489287,3581.1525357572455,7856.495357284491,541.3355790923919,478.26532327432983,63.07025581806208,3.2801670147504893,401.52562932495044,408.4079349065081,142.72637871953998,14,32.32114785831144,1.7267713822312423,0.13227085320751444,-88.24195159872674,2.7556366145422944,4
2018_14_DEN_SF,DEN,SF,2018,14,0.3361111111111111,59.94438145229468,47.62806239262338,6.8738414569889175,55.432110665831125,1.7556842497476792,149.4699887907157,243.55566076469938,3223.3427398914855,683.6351382011508,347.2668315749769,1406.468293630529,4018.7135673174544,7589.21269660656,527.0401552377177,471.97301797488666,55.06713726283107,-1.2652841907023173,478.6670521983705,300.15017441572684,134.45718707421,15,32.31800284127333,1.6536342305461385,0.6314968579387726,-98.01158727192025,3.698144147597937,4
2018_15_CLE_DEN,DEN,CLE,2018,15,0.451875,57.53329975868142,50.68784713967417,2.020167204898748,55.39962565388133,0.4421459152067483,122.6081470232443,-413.6418629108363,2829.534884838503,679.7444773737066,361.64873724542235,1138.029517291502,3452.4626121560036,7897.590361306291,569.7405473458246,518.6803307107209,51.06021663510374,2.382763717843094,-58.26467317818657,220.44421289868762,132.08784979137,16,33.11095368685575,1.6058280077526914,0.8621172641481584,-93.64220324497515,4.481045477979326,4
2018_16_DEN_OAK,DEN,LV,2018,16,0.3481818181818182,60.09259570572806,47.063893827192516,11.527427722427099,55.389714411604956,2.6135547385563456,166.44436423014488,407.0981724782037,3145.407748065124,697.5926237892619,357.78196646848573,1293.0678766201704,3806.6619370016097,7533.757650177702,531.4193345590904,462.0753983909268,69.34393616816375,2.6280157861015034,477.61809493422663,498.36282631429094,127.93974870765,17,31.82849957313479,1.5791379721992844,1.278201770729437,-93.29103241461367,5.373570625758662,4
2019_01_DEN_OAK,DEN,LV,2019,1,0.4727272727272727,59.982550781408236,46.148718215111536,11.542745332513418,54.99504809906608,2.3519231974436043,162.0292009956463,291.3134073706643,3084.936212056971,684.2203953942002,356.25451546109474,1313.7717151294873,3829.0222815300062,7438.070969708413,511.3049648111913,443.31030793837266,67.99465687281867,-0.5031494896559536,242.7259407335213,460.5607281241281,146.88498461570998,41,33.444601469262395,3.3393899074206117,-0.12275602146837628,-153.42562699914433,4.291507089894394,5
2019_02_CHI_DEN,DEN,CHI,2019,2,0.4418604651162791,56.43773184521531,42.931179334005336,-4.060685868407693,51.68672559130954,-0.7976766581545751,93.23380658671076,-431.1297602479465,2296.7842033558754,689.5569088074888,341.47289238653525,1179.0367307737888,3561.637612493535,7557.784739647846,528.8815397560779,447.64651020094857,81.23502955512929,-14.47343732763159,-743.4595753547394,-623.9323478718322,147.299165564529,42,35.17042351441512,3.3923514827380106,-0.13391565978368322,-155.0270480871246,1.1084229390681002,5
2019_03_DEN_GB,DEN,GB,2019,3,0.48904761904761906,58.827291256296945,47.95698949674838,7.189541227650597,54.94640149831152,0.6353285969246715,133.20011306036474,-156.88677728947843,2794.729090370407,717.0282294504877,355.64901980971433,1270.9362897156648,3935.340688510346,7711.421066575129,594.9212020871278,483.59277188607746,111.32843020105027,-8.267915348988105,-575.9499676446915,-135.79217645557512,155.3401623007047,43,35.76296800695961,3.1035845630861423,-0.012385173416987527,-136.79010686604468,1.9356537745547497,5
2019_04_JAX_DEN,DEN,JAX,2019,4,0.4603174603174603,59.60536768462764,42.36072182798516,2.7537567156395615,53.18223064469538,0.0913963842736567,125.24392106587027,-70.55703335045125,2608.918903784517,730.0598174976258,352.44213659944336,1310.4050174879267,4049.602948979309,7698.348343315908,652.9048193974029,567.1427403020687,85.76207909533414,-2.474602915265777,65.76287606398336,273.61583758704796,137.64897854529127,44,34.863921757259156,3.033356769677309,0.08763821337439974,-118.7869215164464,1.319217232707091,5
2019_05_DEN_LAC,DEN,LAC,2019,5,0.42596153846153845,59.45280122715545,42.73473055122351,3.938623007225608,53.51484664028258,0.48306306250875064,138.87406816835454,224.40319339112636,2726.0329982734193,705.8423814679147,358.97592193284254,1263.5460779451787,4376.809156567999,7725.043956408163,527.3814245720445,464.6979514252845,62.68347314675997,-10.670669169023284,-560.4617038388445,-242.9694479381025,149.8036218112774,45,33.47017175725916,2.662559870852408,0.10181897920119809,-115.67859667329802,3.034068122557981,5
2019_06_TEN_DEN,DEN,TEN,2019,6,0.37344827586206897,54.84177170582238,42.970194007207766,0.40805001887745324,51.005203707856325,0.615919607337375,118.03437043939815,-150.022188233877,2337.1034209893155,663.5108426687509,361.91493593281905,1257.3652470737827,4106.327658281122,7773.0376542275335,561.6698835885835,464.54096630621586,97.12891728236767,-3.850581161019715,-326.74070840769105,-94.5081350916246,140.49804256955147,46,32.90283379429619,2.864279454711331,0.01855216330015817,-70.47055862421323,2.5923264491356597,5
2019_07_KC_DEN,DEN,KC,2019,7,0.2847272727272727,57.43341322252324,47.495113992313165,2.1900398065825906,53.85993389221001,1.1750448326520027,172.56475355008382,-191.50681974117106,2900.862330380881,679.16441385854,347.9898801468455,1280.3322449994212,3864.525259241953,7660.856907737278,539.9832106785175,454.34576193801416,85.63744874050334,-8.604722803623186,220.46608286092092,2.016071843393007,131.67251993719594,47,31.78575958788534,2.5573569200188744,0.07294875595592505,-80.0156414497597,2.9613605400447507,5
2019_08_DEN_IND,DEN,IND,2019,8,0.4114457831325301,56.60257895778683,45.13712881679828,-2.4400404976741417,52.44218849170526,-0.4547685986949015,113.46238406579928,-364.9547489660422,2306.880115348228,665.9392995315972,385.28525902046704,1247.879479721906,4304.9017434493835,8105.0044845423345,573.1702555356887,484.3504746542753,88.81978088141337,-8.283458085313278,-608.8989332646536,-224.67326008792423,111.98570424164672,48,31.190045711120206,2.5061010350787023,0.12882383213582216,-67.89558328525118,3.619536088634092,5
2019_09_CLE_DEN,DEN,CLE,2019,9,0.48653846153846153,53.36857358788277,43.76131964137821,-1.8044105673277269,50.13086246186992,-0.1490037417821693,114.53543854670231,-392.1622597214157,2430.7730831175004,651.6001771865481,339.2138171027956,1138.3048317496382,3931.7731096451053,7803.317802391465,504.9801142713802,415.9511414967445,89.02897277463565,1.3905126378092376,-464.32443822587067,321.0258080372817,22.21758,7,27.521599588514977,1.978201040930206,0.7231601301144419,-103.98783385900445,1.5028580882718814,5
2019_11_DEN_MIN,DEN,MIN,2019,11,0.42310344827586205,54.429768102366864,40.58101932351208,-10.68363795222732,49.35933377172504,-0.6651584836041322,82.40146625629401,-574.1777885982764,2201.1633019593537,689.7989225352734,350.7154963807278,1237.9560560919617,4335.91580272239,7600.100207435459,494.7687756342975,446.21604526859903,48.552730365698444,-8.471681066464154,-546.9606611133556,-424.8119283379981,32.49300986819616,8,27.383286432403434,1.5915692394361551,0.8388093847981779,-116.55909948816658,2.036544447800262,5
2019_12_DEN_BUF,DEN,BUF,2019,12,0.44375,53.56265920332119,45.952503852230365,-6.028219732670408,50.65354224214016,-0.11453984141657597,104.92150521206725,-345.7933940607303,2420.4642962823405,680.5091579765913,322.3312179884064,1265.7291182091099,4676.39130030822,7636.43655973483,522.8326472922502,461.1424199069783,61.690227385271875,-7.877468635516308,-719.5420720057091,-566.4831975235068,35.08067943232545,9,25.828227395696477,1.1323254263482936,0.8782564670361896,-161.76967380462543,1.820433165971959,5
2019_13_LAC_DEN,DEN,LAC,2019,13,0.405,56.7281513585689,41.436629182639535,-5.449835066122736,50.889604186133724,0.002770896587697913,118.33012091492805,-375.2180758388417,2458.0556555791563,682.2677694337849,325.53470074433494,1299.0592299412879,4749.520628889771,7668.236220346845,534.5589947334411,411.9826050657882,122.57638966765296,3.3211253674943,111.77295811738463,122.17645985574774,94.31136,1,18.206521739130434,0.8717317728539417,-0.7310932299005799,98.51164849741139,2.821438506794861,5
2019_14_DEN_HOU,DEN,HOU,2019,14,0.5093877551020408,54.52853631423239,40.905104189744726,-4.914358725013834,49.765779752634955,-0.407952107128791,117.42617135185623,82.25658486502414,2443.2691097348106,689.4644074748016,334.0398598533531,1369.107278651623,4180.497102725729,7356.213294650017,536.6481762548719,442.61865824937036,94.02951800550157,0.030717812214422935,-555.0357840102389,-51.670651320982095,100.66010019474784,2,31.41074750058126,5.356324750598567,0.3804117511899676,169.7831006454571,3.213229566600524,5
2019_15_DEN_KC,DEN,KC,2019,15,0.30434782608695654,55.94810500894681,44.35348192414181,-6.590704642140517,51.45321303253349,-0.017157874635689574,130.12691560620044,-582.6141510112551,2514.962423302611,651.650134035365,348.6546494127596,1201.2446430299424,3758.886569209112,7528.4819833451775,546.5831778284999,463.3612166005186,83.22196122798118,-8.125144550526805,-332.881276730294,-317.77707217778504,120.51966678918276,3,32.35339270957818,2.476723251168215,-0.11279579797216381,-164.89921251223194,4.723489392160842,5
2019_16_DET_DEN,DEN,DET,2019,16,0.4361764705882353,55.16463887008993,43.154011635814825,-5.070548613897556,50.63709045035592,1.0660383947977,133.5166961633227,-2.0610186053035306,2641.257405617972,621.1302606956316,316.59315769323644,1419.794392196234,4229.8842803946,7322.872379655635,512.7428723898649,431.37134889719505,81.37152349266991,-4.610383451977533,113.17899817099783,-105.57261662012138,106.81058053194474,4,31.400179667318767,3.0242980895105984,-1.09371401144017,-63.418760070843334,3.6516438634954325,5
2019_17_OAK_DEN,DEN,LV,2019,17,0.4596551724137931,55.82551107255139,40.878462380927466,2.4692029564961535,50.01805206556516,1.235253611501537,161.9649713659535,58.538818137154806,2768.0167569137775,644.5114504171754,328.7931618978562,1311.1615051425829,4252.003753371845,7377.750794162618,643.4116252393316,494.08384890128957,149.327776338042,-2.4928120984228173,-61.04526191265963,205.96884044242955,115.23118042452684,5,29.139357707654142,2.738585534383964,-1.6777104310924187,-54.96037706732754,4.964823914717863,5
2020_01_TEN_DEN,DEN,TEN,2020,1,0.4255555555555556,51.50742830385532,37.959550601857146,-7.079583017765024,46.586584074405494,-0.05595681190841653,101.19155656990853,-221.95447886172997,2371.6614355376273,624.0679636395467,322.29999631768396,1264.4245912499082,4179.1392372162545,7173.552396993464,495.09471278519226,420.7576182648187,74.3370945203736,4.284273762474275,-162.28774208680386,-44.87902997023387,113.11138615056622,6,27.96596640654347,2.5222811459398184,-1.4192701013816986,-47.45152497457147,3.704592808241592,5
2020_02_DEN_PIT,DEN,PIT,2020,2,0.4025974025974026,50.0245875637236,37.74855048018324,-14.749706328040709,45.380250843555416,-1.3645977195026273,68.81703779023887,-639.6901679882178,2156.585928404773,671.5558412057079,310.37610412354417,1226.5869315399623,4101.096350740227,6885.0155805006725,507.39687406759907,434.7754954817598,72.62137858583931,-1.9900511963661032,14.725394247027154,-450.72292995330565,0,7,21.16851157855142,1.0612483278651543,0.2861399631864125,-146.3742765182608,2.17269578313253,5
2020_03_TB_DEN,DEN,TB,2020,3,0.323,51.8201540704283,35.953969633040685,-13.507376194924351,46.34894562569258,-0.4588691696508996,101.17811663925345,-325.9051061606548,2843.163686157945,696.0396829968797,336.43697770523033,1296.1359028165803,4131.523907954463,7590.365189863365,578.6490383001441,502.8523858266208,75.79665247352332,-1.6107842006055186,-326.30228702572845,-306.5667951918948,71.4304106415118,8,21.449053135819646,0.83171041371969,0.5035696479826584,-186.81605074257251,2.616331300557891,5
2020_04_DEN_NYJ,DEN,NYJ,2020,4,0.4237142857142857,53.21700609761359,35.05280648499287,-4.246683239535352,46.23660499717295,0.27239538231728694,117.72841782261457,-128.96877029670728,2708.772513104861,647.215613318617,323.36782762989264,1192.8006071483665,3812.057316534495,7195.7952028481905,532.04295681243,477.0201909467138,55.02276586571626,5.362136436569951,-92.99636201043455,57.03917743716801,0,1,22.43708609271523,5.158778368418868,-4.392087675107177,185.2106190496875,1.7174483581437259,5
2020_06_DEN_NE,DEN,NE,2020,6,0.45614035087719296,53.626796911701625,45.8968742966191,-15.261899641869078,50.346234744405976,-1.3173676908127627,96.72169654944148,-446.93890039997655,2326.2454660514586,634.9327844646007,339.8182298405265,1299.8663727816936,3972.3930822289844,7497.616220579345,598.8246531345794,536.6195718147618,62.2050813198176,-8.360122312808908,403.09225940098327,-641.455239808377,109.09811103314937,7,25.628117351023374,2.041646164667909,-1.511069087831283,-49.46499811041933,3.711124605000435,5
2020_07_KC_DEN,DEN,KC,2020,7,0.42553846153846153,54.22639482609655,46.3414964372959,-6.413386531797361,51.2396591731753,-0.311446824318904,115.164114276759,-398.6700486609566,2436.2570523609857,637.2740569150338,339.90113890102145,1276.2449996445912,3794.89117605941,7210.111869333674,580.7368473967831,538.8688933114053,41.86795408537783,-11.261139077102886,-670.0923431181799,-899.8656507599808,90.60290438303412,8,26.977432870824696,1.7610783168844746,-1.1478153586903757,-85.17350592960923,2.6994888339485823,5
2020_08_LAC_DEN,DEN,LAC,2020,8,0.338,55.47072413325071,43.665181754658875,-6.470916699053831,50.64224392520897,0.1942452029642559,102.18615671552627,-85.15065667808142,2710.104314897246,688.9552997910731,336.58066539660115,1271.7876590956803,3818.7365670008176,7746.430712821941,495.8396480961046,481.83644287846175,14.003205217642874,-1.6839527526617886,298.9536808220641,-433.71828725335934,88.07697514557017,9,27.379651729333354,1.9386498980787836,-1.0854062106712148,-56.39139212217012,1.9356449083150733,5
2020_09_DEN_ATL,DEN,ATL,2020,9,0.3269230769230769,60.7125508248066,50.5925248564518,1.343831321925737,56.81336460697281,0.8307669971526351,162.10549119046635,141.60051225370884,3047.997237786933,713.7947030082264,355.2868003851121,1453.6226711255663,4276.074065536914,8229.381643124678,679.081708526131,567.6846753566081,111.39703316952279,-10.949915581648536,-133.69297343216795,-489.86150893376015,95.88000409609312,10,27.842822920036383,1.9852527074388324,-1.0151030600041473,-87.33021729778716,1.1822799188640973,5
2020_10_DEN_LV,DEN,LV,2020,10,0.4,58.238074734023634,47.28443784245508,5.43783628406307,53.98204985164243,1.3229912018416374,176.2134003201222,52.600787476219026,3112.124284557006,687.3206761579162,340.16047224643773,1412.2135157548814,4154.5851607770055,7397.3310013859555,649.2726864109202,576.9231607749471,72.34952563597311,-4.826646250291244,-324.43355401252137,-220.4961066782783,109.42438334621342,11,27.95992832437473,1.5307783248375437,-0.9977215483403338,-110.68839345904088,3.545046479772452,5
2020_11_MIA_DEN,DEN,MIA,2020,11,0.4324193548387097,57.981766028893745,45.29918886500995,1.3636768804689074,53.25464718259353,1.1819095311740209,168.90111793265467,60.240467148005706,3098.237569799401,671.5889054776396,352.82490827909635,1316.9229798402066,3716.7376369206086,7426.568020091132,575.4324450176589,517.8355845994137,57.59686041824517,-9.226231149523723,-563.0638222571614,-416.4210927834211,85.00865236946808,12,27.54342403341388,1.7132573047090567,-0.6078713429257115,-109.99181532185183,2.0666046365914785,5
